source	score	norm	pval
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	-0.602926	-1.570325	0.0062370063
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS	-0.49449214	-1.4571162	0.0062370063
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION	-0.5078655	-1.492529	0.006289308
GOBP_POSTSYNAPTIC_DENSITY_ORGANIZATION	0.7688351	1.6646246	0.006369427
TRAVAGLINI_LUNG_BASAL_CELL	-0.50531554	-1.5193951	0.0063965884
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	-0.57470715	-1.5351429	0.006451613
GOBP_REGULATION_OF_NUCLEOTIDE_EXCISION_REPAIR	-0.89491	-1.5592023	0.006451613
LAKE_ADULT_KIDNEY_C23_ENDOTHELIAL_CELLS_AVR	-0.53395474	-1.5418924	0.0064794817
GOBP_T_CELL_TOLERANCE_INDUCTION	-0.8945558	-1.5682422	0.0065146578
HALLMARK_GLYCOLYSIS	-0.50069755	-1.5133326	0.006521739
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT	0.7675572	1.6025039	0.0065645515
GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE	-0.7761561	-1.5742015	0.006655574
GOBP_GLYCOLYTIC_PROCESS_THROUGH_GLUCOSE_6_PHOSPHATE	-0.7761561	-1.5742015	0.006655574
GOBP_SECRETION_BY_TISSUE	0.7907133	1.7383698	0.006666667
AIZARANI_LIVER_C11_HEPATOCYTES_1	-0.44560674	-1.3930149	0.0067264573
GOBP_PROTEIN_STABILIZATION	-0.5318466	-1.5748384	0.006772009
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	0.76888037	1.6063019	0.006772009
GOBP_RESPONSE_TO_HYDROPEROXIDE	-0.79538053	-1.581207	0.0067911716
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	-0.8314305	-1.5895505	0.0068259384
GOBP_POSITIVE_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	-0.85318184	-1.5695237	0.0068728523
GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL	0.7681283	1.6401523	0.0068965517
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	-0.54138243	-1.5766733	0.0068965517
GOBP_REVERSE_CHOLESTEROL_TRANSPORT	-0.82849056	-1.5754566	0.0068965517
SU_HO_FOETAL_FEMUR_C0_TRANSITIONING_CELL	-0.49716008	-1.5212343	0.0069444445
GOBP_OUTFLOW_TRACT_SEPTUM_MORPHOGENESIS	-0.7484138	-1.5672666	0.006956522
GOBP_EPITHELIAL_CELL_DEVELOPMENT	-0.4908519	-1.4767077	0.006976744
GOBP_REGULATION_OF_AMYLOID_FIBRIL_FORMATION	-0.8157109	-1.5923105	0.006980803
GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD	-0.78165895	-1.6076219	0.006980803
AIZARANI_LIVER_C10_MVECS_1	-0.43960646	-1.3990457	0.007194245
AIZARANI_LIVER_C29_MVECS_2	-0.4448069	-1.4418384	0.007317073
GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS	-0.66893375	-1.566401	0.007518797
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	0.6164363	1.5638373	0.0075329565
DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS	0.59161264	1.5387553	0.0075901328
KEGG_VIBRIO_CHOLERAE_INFECTION	-0.7193017	-1.6225492	0.0076481835
GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	0.94016045	1.6152227	0.007832898
