,time,variable,value
545,0.8223118809142957,ETV6,0.5724968039486861
546,0.8999537527537552,ETV6,0.5724968039486861
547,0.8533378106838352,ETV6,0.5724968039486861
548,0.7540701895031049,ETV6,0.7804831453739141
549,0.8578290378986919,ETV6,0.5724968039486861
550,0.7847897499394866,ETV6,0.5724968039486861
551,0.8299708768089882,ETV6,0.5724968039486861
552,0.7310110495669433,ETV6,0.49211039059303563
553,0.8090363777275471,ETV6,0.5724968039486861
554,0.791292995027642,ETV6,0.5724968039486861
555,0.798941068946624,ETV6,0.5724968039486861
556,0.8270974474600783,ETV6,0.5724968039486861
557,0.8400498817710971,ETV6,0.5724968039486861
558,0.8565882856290159,ETV6,0.5724968039486861
559,0.7925245665061411,ETV6,0.5724968039486861
560,0.7237082841988701,ETV6,0.4921103905930827
